Anfangszeit - hh:mm:ss.ms	Anfangszeit - ss.msec	Endzeit - hh:mm:ss.ms	Endzeit - ss.msec	Dauer - hh:mm:ss.ms	Dauer - ss.msec	id@	tx@	mb@	ge@	ps@	ft@	nt@	sound@	graid
00:04:15.374	255.374	00:04:15.526	255.526	00:00:00.152	0.152	280117_10_Hamid_Clandividing 065	ŋkɨdʌndiinʌ	dʌndii	ritual.stick	n	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	adp=np:obl=rn_dem1
00:04:15.526	255.526	00:04:15.679	255.679	00:00:00.153	0.153	280117_10_Hamid_Clandividing 065	ŋkɨdʌndiinʌ	=nA	=DEM.PROX	=clitic	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	adp=np:obl=rn_dem1
00:04:15.679	255.679	00:04:16.289	256.289	00:00:00.610	0.61	280117_10_Hamid_Clandividing 065	ɨpɨnʌyi				Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	rn_adp=pro.h:g
00:04:15.679	255.679	00:04:15.831	255.831	00:00:00.152	0.152	280117_10_Hamid_Clandividing 065	ɨpɨnʌyi	V=	DIR=	clitic=	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	rn_adp=pro.h:g
00:04:15.831	255.831	00:04:15.984	255.984	00:00:00.153	0.153	280117_10_Hamid_Clandividing 065	ɨpɨnʌyi	pɨnʌ	3sg	pron	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	rn_adp=pro.h:g
00:04:15.984	255.984	00:04:16.136	256.136	00:00:00.152	0.152	280117_10_Hamid_Clandividing 065	ɨpɨnʌyi	-y	-EP	-Sfx	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	rn_adp=pro.h:g
00:04:16.136	256.136	00:04:16.289	256.289	00:00:00.153	0.153	280117_10_Hamid_Clandividing 065	ɨpɨnʌyi	=I	=SEL	=clitic	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	rn_adp=pro.h:g
00:04:16.289	256.289	00:04:16.899	256.899	00:00:00.610	0.61	280117_10_Hamid_Clandividing 065	ʊt̪ɔyɪ				Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	v:pred
00:04:16.289	256.289	00:04:16.441	256.441	00:00:00.152	0.152	280117_10_Hamid_Clandividing 065	ʊt̪ɔyɪ	V-	PAST-	Pfx-	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	v:pred
00:04:16.441	256.441	00:04:16.594	256.594	00:00:00.153	0.153	280117_10_Hamid_Clandividing 065	ʊt̪ɔyɪ	t̪ɔ	choose	v	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	v:pred
00:04:16.594	256.594	00:04:16.746	256.746	00:00:00.152	0.152	280117_10_Hamid_Clandividing 065	ʊt̪ɔyɪ	-y	-EP	-Sfx	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	v:pred
00:04:16.746	256.746	00:04:16.899	256.899	00:00:00.153	0.153	280117_10_Hamid_Clandividing 065	ʊt̪ɔyɪ	=I	=SEL	=clitic	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	v:pred
00:04:16.899	256.899	00:04:17.509	257.509	00:00:00.610	0.61	280117_10_Hamid_Clandividing 065	kwana				Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	np:p
00:04:16.899	256.899	00:04:17.204	257.204	00:00:00.305	0.305	280117_10_Hamid_Clandividing 065	kwana	kw-	SG-	Pfx-	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	np:p
00:04:17.204	257.204	00:04:17.509	257.509	00:00:00.305	0.305	280117_10_Hamid_Clandividing 065	kwana	ana	cow	n	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	np:p
00:04:17.509	257.509	00:04:18.119	258.119	00:00:00.610	0.61	280117_10_Hamid_Clandividing 065	##	##	##	##	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	##
00:04:18.119	258.119	00:04:18.729	258.729	00:00:00.610	0.61	280117_10_Hamid_Clandividing 065	Ø	Ø	Ø	Ø	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	0.h:a
00:04:18.729	258.729	00:04:19.339	259.339	00:00:00.610	0.61	280117_10_Hamid_Clandividing 065	ʊkʊhʊrɪyɪɪ				Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	v:pred
00:04:18.729	258.729	00:04:18.851	258.851	00:00:00.122	0.122	280117_10_Hamid_Clandividing 065	ʊkʊhʊrɪyɪɪ	V-	PAST-	Pfx-	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	v:pred
00:04:18.851	258.851	00:04:18.973	258.973	00:00:00.122	0.122	280117_10_Hamid_Clandividing 065	ʊkʊhʊrɪyɪɪ	kʊhʊr	slaughter	v	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	v:pred
00:04:18.973	258.973	00:04:19.095	259.095	00:00:00.122	0.122	280117_10_Hamid_Clandividing 065	ʊkʊhʊrɪyɪɪ	=I	=SEL	=clitic	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	v:pred
00:04:19.095	259.095	00:04:19.217	259.217	00:00:00.122	0.122	280117_10_Hamid_Clandividing 065	ʊkʊhʊrɪyɪɪ	-y	-EP	-Sfx	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	v:pred
00:04:19.217	259.217	00:04:19.339	259.339	00:00:00.122	0.122	280117_10_Hamid_Clandividing 065	ʊkʊhʊrɪyɪɪ	=II	=APP	=clitic	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	v:pred
00:04:19.339	259.339	00:04:19.949	259.949	00:00:00.610	0.61	280117_10_Hamid_Clandividing 065	Ø	Ø	Ø	Ø	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	0:p
00:04:19.949	259.949	00:04:20.560	260.56	00:00:00.611	0.611	280117_10_Hamid_Clandividing 065	ɪɪmaadaŋ				Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	np.h:obl
00:04:19.949	259.949	00:04:20.152	260.152	00:00:00.203	0.203	280117_10_Hamid_Clandividing 065	ɪɪmaadaŋ	II=	APP=	clitic=	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	np.h:obl
00:04:20.152	260.152	00:04:20.356	260.356	00:00:00.204	0.204	280117_10_Hamid_Clandividing 065	ɪɪmaadaŋ	I-	PL-	Pfx-	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	np.h:obl
00:04:20.356	260.356	00:04:20.560	260.56	00:00:00.204	0.204	280117_10_Hamid_Clandividing 065	ɪɪmaadaŋ	maadaŋ	Katla	pn	Irba with his magic stick chose a cow and slaughtered it for the Katla	original transcript pɨnʌyi	280117_10_Hamid_Clandividing.WAV 253.849 260.561	np.h:obl
00:04:21.466	261.466	00:04:21.888	261.888	00:00:00.422	0.422	280117_10_Hamid_Clandividing 066	##	##	##	##	then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	##
00:04:21.888	261.888	00:04:22.310	262.31	00:00:00.422	0.422	280117_10_Hamid_Clandividing 066	mak	mak	then	adv	then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	other
00:04:22.310	262.31	00:04:22.732	262.732	00:00:00.422	0.422	280117_10_Hamid_Clandividing 066	Ø	Ø	Ø	Ø	then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	0:p
00:04:22.732	262.732	00:04:23.154	263.154	00:00:00.422	0.422	280117_10_Hamid_Clandividing 066	ɨkʌluk				then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	v:pred
00:04:22.732	262.732	00:04:22.872	262.872	00:00:00.140	0.14	280117_10_Hamid_Clandividing 066	ɨkʌluk	V-	3P-	Pfx-	then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	v:pred
00:04:22.872	262.872	00:04:23.013	263.013	00:00:00.141	0.141	280117_10_Hamid_Clandividing 066	ɨkʌluk	kʌl	chew	v	then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	v:pred
00:04:23.013	263.013	00:04:23.154	263.154	00:00:00.141	0.141	280117_10_Hamid_Clandividing 066	ɨkʌluk	-Vk	-CAUS	-Sfx	then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	v:pred
00:04:23.154	263.154	00:04:23.577	263.577	00:00:00.423	0.423	280117_10_Hamid_Clandividing 066	ɲɪmaadaŋ,				then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	np.h:a_erg
00:04:23.154	263.154	00:04:23.295	263.295	00:00:00.141	0.141	280117_10_Hamid_Clandividing 066	ɲɪmaadaŋ,	N=	ERG=	clitic=	then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	np.h:a_erg
00:04:23.295	263.295	00:04:23.436	263.436	00:00:00.141	0.141	280117_10_Hamid_Clandividing 066	ɲɪmaadaŋ,	I-	PL-	Pfx-	then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	np.h:a_erg
00:04:23.436	263.436	00:04:23.577	263.577	00:00:00.141	0.141	280117_10_Hamid_Clandividing 066	ɲɪmaadaŋ,	maadaŋ	Katla	pn	then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	np.h:a_erg
00:04:23.577	263.577	00:04:23.999	263.999	00:00:00.422	0.422	280117_10_Hamid_Clandividing 066	##	##	##	##	then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	##
00:04:23.999	263.999	00:04:24.421	264.421	00:00:00.422	0.422	280117_10_Hamid_Clandividing 066	Ø	Ø	Ø	Ø	then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	0.h:a
00:04:24.421	264.421	00:04:24.843	264.843	00:00:00.422	0.422	280117_10_Hamid_Clandividing 066	ukumun				then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	v:pred
00:04:24.421	264.421	00:04:24.632	264.632	00:00:00.211	0.211	280117_10_Hamid_Clandividing 066	ukumun	V-	PAST-	Pfx-	then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	v:pred
00:04:24.632	264.632	00:04:24.843	264.843	00:00:00.211	0.211	280117_10_Hamid_Clandividing 066	ukumun	kumun	find	v	then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	v:pred
00:04:24.843	264.843	00:04:25.266	265.266	00:00:00.423	0.423	280117_10_Hamid_Clandividing 066	yabʊh				then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	np:p
00:04:24.843	264.843	00:04:25.054	265.054	00:00:00.211	0.211	280117_10_Hamid_Clandividing 066	yabʊh	y-	PL-	Pfx-	then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	np:p
00:04:25.054	265.054	00:04:25.266	265.266	00:00:00.212	0.212	280117_10_Hamid_Clandividing 066	yabʊh	abʊh	meat	n	then the Katla ate it and found (discovered) meat		280117_10_Hamid_Clandividing.WAV 261.466 265.266	np:p
00:04:25.828	265.828	00:04:26.486	266.486	00:00:00.658	0.658	280117_10_Hamid_Clandividing 067	##	##	##	##	there was no bitterness with it	probalby better translation:and discovered that there was no bitterness with the meat	280117_10_Hamid_Clandividing.WAV 265.828 267.803	##neg
00:04:26.486	266.486	00:04:27.144	267.144	00:00:00.658	0.658	280117_10_Hamid_Clandividing 067	bɨkʌk				there was no bitterness with it	probalby better translation:and discovered that there was no bitterness with the meat	280117_10_Hamid_Clandividing.WAV 265.828 267.803	np:s
00:04:26.486	266.486	00:04:26.815	266.815	00:00:00.329	0.329	280117_10_Hamid_Clandividing 067	bɨkʌk	b(V)-	ABS-	Pfx-	there was no bitterness with it	probalby better translation:and discovered that there was no bitterness with the meat	280117_10_Hamid_Clandividing.WAV 265.828 267.803	np:s
00:04:26.815	266.815	00:04:27.144	267.144	00:00:00.329	0.329	280117_10_Hamid_Clandividing 067	bɨkʌk	kʌk	bitter	adj	there was no bitterness with it	probalby better translation:and discovered that there was no bitterness with the meat	280117_10_Hamid_Clandividing.WAV 265.828 267.803	np:s
00:04:27.144	267.144	00:04:27.803	267.803	00:00:00.659	0.659	280117_10_Hamid_Clandividing 067	amaŋt̪aŋaŋ				there was no bitterness with it	probalby better translation:and discovered that there was no bitterness with the meat	280117_10_Hamid_Clandividing.WAV 265.828 267.803	other:predex=pro:obl
00:04:27.144	267.144	00:04:27.363	267.363	00:00:00.219	0.219	280117_10_Hamid_Clandividing 067	amaŋt̪aŋaŋ	amʌŋ	cop.neg	adv	there was no bitterness with it	probalby better translation:and discovered that there was no bitterness with the meat	280117_10_Hamid_Clandividing.WAV 265.828 267.803	other:predex=pro:obl
00:04:27.363	267.363	00:04:27.583	267.583	00:00:00.220	0.22	280117_10_Hamid_Clandividing 067	amaŋt̪aŋaŋ	=t̪aŋ	=LOC3	=clitic	there was no bitterness with it	probalby better translation:and discovered that there was no bitterness with the meat	280117_10_Hamid_Clandividing.WAV 265.828 267.803	other:predex=pro:obl
00:04:27.583	267.583	00:04:27.803	267.803	00:00:00.220	0.22	280117_10_Hamid_Clandividing 067	amaŋt̪aŋaŋ	=Vŋ	=NEG	=clitic	there was no bitterness with it	probalby better translation:and discovered that there was no bitterness with the meat	280117_10_Hamid_Clandividing.WAV 265.828 267.803	other:predex=pro:obl
00:04:28.202	268.202	00:04:28.621	268.621	00:00:00.419	0.419	280117_10_Hamid_Clandividing 068	##	##	##	##	they milked for them the milk and they drank the milk	or was it Irba who did the milking?	280117_10_Hamid_Clandividing.WAV 268.202 271.977	##
00:04:28.621	268.621	00:04:29.040	269.04	00:00:00.419	0.419	280117_10_Hamid_Clandividing 068	Ø	Ø	Ø	Ø	they milked for them the milk and they drank the milk	or was it Irba who did the milking?	280117_10_Hamid_Clandividing.WAV 268.202 271.977	0:a
00:04:29.040	269.04	00:04:29.460	269.46	00:00:00.420	0.42	280117_10_Hamid_Clandividing 068	ɪcɪhɪyɪɪ				they milked for them the milk and they drank the milk	or was it Irba who did the milking?	280117_10_Hamid_Clandividing.WAV 268.202 271.977	v:pred
00:04:29.040	269.04	00:04:29.124	269.124	00:00:00.084	0.084	280117_10_Hamid_Clandividing 068	ɪcɪhɪyɪɪ	V-	PAST-	Pfx-	they milked for them the milk and they drank the milk	or was it Irba who did the milking?	280117_10_Hamid_Clandividing.WAV 268.202 271.977	v:pred
00:04:29.124	269.124	00:04:29.208	269.208	00:00:00.084	0.084	280117_10_Hamid_Clandividing 068	ɪcɪhɪyɪɪ	cɪh	milk	v	they milked for them the milk and they drank the milk	or was it Irba who did the milking?	280117_10_Hamid_Clandividing.WAV 268.202 271.977	v:pred
00:04:29.208	269.208	00:04:29.292	269.292	00:00:00.084	0.084	280117_10_Hamid_Clandividing 068	ɪcɪhɪyɪɪ	-I	-TR	-Sfx	they milked for them the milk and they drank the milk	or was it Irba who did the milking?	280117_10_Hamid_Clandividing.WAV 268.202 271.977	v:pred
00:04:29.292	269.292	00:04:29.376	269.376	00:00:00.084	0.084	280117_10_Hamid_Clandividing 068	ɪcɪhɪyɪɪ	-y	-EP	-Sfx	they milked for them the milk and they drank the milk	or was it Irba who did the milking?	280117_10_Hamid_Clandividing.WAV 268.202 271.977	v:pred
00:04:29.376	269.376	00:04:29.460	269.46	00:00:00.084	0.084	280117_10_Hamid_Clandividing 068	ɪcɪhɪyɪɪ	=II	=APP	=clitic	they milked for them the milk and they drank the milk	or was it Irba who did the milking?	280117_10_Hamid_Clandividing.WAV 268.202 271.977	v:pred
00:04:29.460	269.46	00:04:29.879	269.879	00:00:00.419	0.419	280117_10_Hamid_Clandividing 068	Ø	Ø	Ø	Ø	they milked for them the milk and they drank the milk	or was it Irba who did the milking?	280117_10_Hamid_Clandividing.WAV 268.202 271.977	0.h:obl
00:04:29.879	269.879	00:04:30.299	270.299	00:00:00.420	0.42	280117_10_Hamid_Clandividing 068	ɪhɪ,	ɪhɪ	milk	npl	they milked for them the milk and they drank the milk	or was it Irba who did the milking?	280117_10_Hamid_Clandividing.WAV 268.202 271.977	np:p
00:04:30.299	270.299	00:04:30.718	270.718	00:00:00.419	0.419	280117_10_Hamid_Clandividing 068	##	##	##	##	they milked for them the milk and they drank the milk	or was it Irba who did the milking?	280117_10_Hamid_Clandividing.WAV 268.202 271.977	##
00:04:30.718	270.718	00:04:31.138	271.138	00:00:00.420	0.42	280117_10_Hamid_Clandividing 068	ihinʌ	ihinʌ	3pl	pron	they milked for them the milk and they drank the milk	or was it Irba who did the milking?	280117_10_Hamid_Clandividing.WAV 268.202 271.977	pro.h:a
00:04:31.138	271.138	00:04:31.557	271.557	00:00:00.419	0.419	280117_10_Hamid_Clandividing 068	mɔɔk	mɔɔk	drink	v	they milked for them the milk and they drank the milk	or was it Irba who did the milking?	280117_10_Hamid_Clandividing.WAV 268.202 271.977	v:pred
00:04:31.557	271.557	00:04:31.977	271.977	00:00:00.420	0.42	280117_10_Hamid_Clandividing 068	ɪhɪ	ɪhɪ	milk	npl	they milked for them the milk and they drank the milk	or was it Irba who did the milking?	280117_10_Hamid_Clandividing.WAV 268.202 271.977	np:p
00:04:32.664	272.664	00:04:33.119	273.119	00:00:00.455	0.455	280117_10_Hamid_Clandividing 069	##	##	##	##	they found no bitterness with it		280117_10_Hamid_Clandividing.WAV 272.664 275.851	##
00:04:33.119	273.119	00:04:33.574	273.574	00:00:00.455	0.455	280117_10_Hamid_Clandividing 069	Ø	Ø	Ø	Ø	they found no bitterness with it		280117_10_Hamid_Clandividing.WAV 272.664 275.851	0:p
00:04:33.574	273.574	00:04:34.029	274.029	00:00:00.455	0.455	280117_10_Hamid_Clandividing 069	ukumun				they found no bitterness with it		280117_10_Hamid_Clandividing.WAV 272.664 275.851	v:pred
00:04:33.574	273.574	00:04:33.801	273.801	00:00:00.227	0.227	280117_10_Hamid_Clandividing 069	ukumun	V-	PAST-	Pfx-	they found no bitterness with it		280117_10_Hamid_Clandividing.WAV 272.664 275.851	v:pred
00:04:33.801	273.801	00:04:34.029	274.029	00:00:00.228	0.228	280117_10_Hamid_Clandividing 069	ukumun	kumun	find	v	they found no bitterness with it		280117_10_Hamid_Clandividing.WAV 272.664 275.851	v:pred
00:04:34.029	274.029	00:04:34.485	274.485	00:00:00.456	0.456	280117_10_Hamid_Clandividing 069	ɲihinʌ,				they found no bitterness with it		280117_10_Hamid_Clandividing.WAV 272.664 275.851	pro.h:a_erg
00:04:34.029	274.029	00:04:34.257	274.257	00:00:00.228	0.228	280117_10_Hamid_Clandividing 069	ɲihinʌ,	N=	ERG=	clitic=	they found no bitterness with it		280117_10_Hamid_Clandividing.WAV 272.664 275.851	pro.h:a_erg
00:04:34.257	274.257	00:04:34.485	274.485	00:00:00.228	0.228	280117_10_Hamid_Clandividing 069	ɲihinʌ,	ihinʌ	3pl	pron	they found no bitterness with it		280117_10_Hamid_Clandividing.WAV 272.664 275.851	pro.h:a_erg
